App Name,App ID,Price,Rating,Number of Ratings,Developer,Size,Minimum OS Version,Content Rating,Genre,Year
Evolving Bombs!,1640535367,Free,4.59673,28944,"CRAZY LABS BY TABTALE , G.P.",203541504,12,12+,Entertainment,2022
ASTROKINGS: Space War Strategy,1447088015,Free,4.32293,1827,"ANGames Co.,Ltd",1128594432,13,4+,Strategy,2019
Strategy & Tactics Sandbox WW2,933132958,Free,3.75389,1093,HC GLOBAL DISTRIBUTION LIMITED,102557696,10,12+,Strategy,2014
Learn Chess with Dr. Wolf,1353041020,Free,4.80056,22369,"Chess.com, LLC",95364096,13,4+,Education,2018
Transformers: Earth Wars,1058526204,Free,4.62378,31551,Space Ape Ltd,282774528,12,12+,Strategy,2016
Clash of Lords 2: Guild Castle,867427452,Free,3.83012,1554,IGG SINGAPORE PTE. LTD.,1506102272,10,17+,Action,2014
Command & Conquer™: Rivals PVP,1261165213,Free,4.52359,41993,EA Swiss Sarl,220141568,11,12+,Action,2018
TRANSFORMERS: Tactical Arena,6448199748,Free,4.65508,12858,"RED GAMES CO, LLC",1872285696,13.5.0,9+,Action,2023
King's Throne,1457173515,Free,4.40455,212168,Goat Co. Ltd,1544997888,12,17+,Role Playing,2019
Idle Mine Dig: Drill & Collect,1642304873,Free,4.70373,56263,APPS TEKNOLOJI ANONIM SIRKETI,492916736,13,12+,Strategy,2022
"Warhammer 40,000: Tacticus ™",1599937506,Free,4.77069,30121,Snowprint Studios AB,319486976,12,12+,Role Playing,2022
Wolf Game: Wild Animal Wars,1621026079,Free,4.7335,15306,"Special Gamez Technology Co., Ltd.",1962053632,12,12+,Role Playing,2022
Age of Conquest IV,1071514528,Free,4.63879,3408,Noble Master LLC,101295104,12,12+,Strategy,2016
Idle Life Sim - Simulator Game,1501361660,Free,4.64709,60420,Digital Things Sociedad Limitada,535570432,12,4+,Strategy,2020
Plunder Pirates,845129661,Free,4.53287,3710,Midoki Ltd,202740736,7,12+,Strategy,2014
Imperia Online - Strategy MMO,733757567,Free,4.7444,536,Imperia Online JSC,174840832,12.1,4+,Role Playing,2014
Suspects: Mystery Mansion,1546088542,Free,4.68736,52749,"Wildlife Studios, Inc",258417664,12,12+,Entertainment,2021
Idle Siege: Army Tycoon Game,1527417124,Free,4.63048,20624,Gameloft,1671075840,13,12+,Entertainment,2020
Virtual Families: Cook Off,1445894754,Free,4.90854,103112,Gogii Games Corp.,417789952,13,4+,Strategy,2019
Epic Battle Sim: World of War,1232704192,Free,4.34321,3202,Ghulam Mustafa,351230976,13,12+,Strategy,2017
The Walking Dead: Survivors,1514546586,Free,4.64802,82039,Galaxy Play Technology Limited,1624430592,13,12+,Entertainment,2021
Rich Inc. Idle Life Sim Empire,1622543751,Free,4.6597,32487,IDSI ARASTIRMA GELISTIRME YAZILIM BILGISAYAR SANAYI VE TICARET LIMITED SIRKETI,250867712,12.2,17+,Simulation,2022
War Planet Online: MMO Battle,1127260935,Free,4.516,8874,Gameloft,1252357120,11,12+,Action,2017
Godzilla Defense Force,1445535620,Free,4.7876,40682,NEXON Korea Corporation,355040256,12,12+,Strategy,2019
War Troops: Military Strategy,1489446013,Free,4.44425,3507,WAIT FOR IT APPS SOCIEDAD LIMITADA,225770496,11,9+,Strategy,2019
Legions War: Art of Strategy,1572159190,Free,4.64311,2250,"DIVMOB CO., LTD",382527488,12,12+,Casual,2021
Bud Farm: Idle Tycoon Game,1445219537,Free,4.82263,90851,LDRLY (Technologies) Inc,170014720,12,17+,Simulation,2019
Empire Four Kingdoms,585661281,Free,4.43068,2986,Stillfront Germany GmbH,250748928,12,12+,Entertainment,2013
War Games - Commander,1220338258,Free,4.37894,1140,Hongliang Feng,359118848,12,17+,Social Networking,2017
Car Wash Empire,1466637212,Free,4.85876,49916,Ksenia Aprelkova,384146432,11,4+,Strategy,2019
State Connect: Traffic Control,1590353335,Free,4.30248,73907,AI GAMES FZ LLC,265345024,13,12+,Strategy,2022
Naval Warfare,466284081,Free,4.92981,18792,Abdulla Nurushev,43325440,6,4+,Social Networking,2011
Bloons TD Battles 2,1540061397,Free,4.64845,30906,Ninja Kiwi Limited,149090304,12,9+,Entertainment,2021
Last Shelter: Survival,1342290011,Free,3.87075,17664,LONG TECH NETWORK LIMITED,1772010496,12,12+,Strategy,2018
Idle Fitness Gym Tycoon - Game,1478629374,Free,4.74917,57147,Digital Things Sociedad Limitada,486907904,12,9+,Strategy,2019
Farm Story™,367107953,Free,4.02268,4850,Storm8 Studios LLC,105713664,4.3,4+,Entertainment,2010
Score! Match - PvP Soccer,1145420529,Free,4.52667,51548,First Touch Games Ltd.,122784768,12,4+,Sports,2018
Idle Slice and Dice,1477804587,Free,4.77833,17377,Green Panda Games,206484480,12.5,4+,Strategy,2019
UniWar: Multiplayer Strategy,311456818,Free,4.55511,1007,SH Limited,121820160,11.0.0,9+,Entertainment,2009
Five Nights at Freddy's 2,941143328,$2.99 ,4.63605,10933,CLICKTEAM LLC USA,123525120,11,12+,Strategy,2014
Clash of Blocks!,1485268556,Free,4.55569,22043,Popcore GmbH,265570304,15.2,12+,Strategy,2019
Battle Warship: Naval Empire,1253782937,Free,3.93812,6367,Magic Prime Group Limited,3077828608,12,9+,Strategy,2017
Online Soccer Manager (OSM),400201466,Free,4.69486,58700,Gamebasics BV,332524544,15,4+,Strategy,2010
Army Battle Simulator,1272829053,Free,4.53741,11027,Rappid Studios PC,117825536,12,12+,Strategy,2017
Idle Guy: Life Simulator games,1612163874,Free,4.79462,29692,Heatherglade Publishing Korlatolt Felelossegu Tarsasag,347405312,13,12+,Finance,2022
Crazy Diner:Kitchen Adventure,1529600505,Free,4.7401,65893,Smart Fun Limited,317317120,11,12+,Simulation,2020
Bid Wars 2 – Pawn Shop Tycoon,1262445849,Free,4.5734,38183,By Aliens L.L.C-FZ,233439232,13,12+,Casino,2017
Airlines Manager: Plane Tycoon,823481079,Free,4.64323,21221,Playrion SARL,313399296,12,4+,Entertainment,2014
Chess,319305999,Free,4.72109,34728,Vintolo Ltd,56062976,11.4,4+,Strategy,2009
Bloons Adventure Time TD,1197289086,Free,4.74728,29697,Ninja Kiwi Limited,150066176,11,9+,Action,2018
Lost Light: Weapon Skin Treat,1535463188,Free,4.67936,37847,NETEASE INTERACTIVE ENTERTAINMENT PTE. LTD,4308217856,11,17+,Strategy,2022
Weed Factory Idle,1437902659,Free,4.91532,57808,Spider Solitaire,193429504,12.5,17+,Strategy,2018
Bloodline: Heroes of Lithas,1611276680,Free,4.63706,29446,Goat Co. Ltd,854341632,12,12+,Strategy,2022
Hotel Craze® Design Makeover,1530877393,Free,4.65736,33484,TECHVISION PTE. LTD.,524946432,11,4+,Simulation,2020
Chess Prime 3D,990477277,Free,4.59213,58352,Anton Vinokurov,64392192,9,4+,Education,2015
Olympus Rising: Hero Defense,1004539546,Free,4.73047,7758,Flaregames GmbH,267373568,8,12+,Strategy,2016
Last Land: War of Survival,1446265584,Free,4.33931,1674,"LEME TECHNOLOGY CO., LIMITED",293006336,12,12+,Simulation,2019
Epic Battle Simulator,1164046790,Free,4.61371,6565,Rappid Studios PC,152750080,12,9+,Simulation,2016
Cooking Frenzy® Crazy Chef,1471955633,Free,4.72658,55548,DragonPlus Game Limited,258929664,11,4+,Strategy,2019
F1 Clash - Official 2024 Game,1434561536,Free,4.56914,74738,Hutch Games Ltd,2112794624,15,4+,Strategy,2019
Bubble Shooter Dragon Pop,1316911967,Free,4.45302,23008,松 郑,204621824,13,4+,Strategy,2017
Risk of war - Wartime Glory,387944315,Free,4.35724,3026,BULDOGO GAMES S.A.S.,338619392,12,12+,Entertainment,2010
Stormshot: Isle of Adventure,6443388218,Free,4.19973,24623,FunPlus International AG,796786688,12,12+,Strategy,2022
Pocket Tanks,311544087,Free,4.28225,1442,"Blitwise Productions, LLC",90374144,12,9+,Strategy,2009
Baldi's Basics Classic,1473998368,Free,4.18448,16826,"Basically Games, LLC",294865920,9,9+,Strategy,2019
Castle Creeps TD,1115730443,Free,4.60065,8366,Outplay Entertainment Ltd,171117568,9,9+,Action,2017
Rise of the Kings,1110600998,Free,4.12814,2864,ONEMT HONG KONG LIMITED,2098087936,12,9+,Strategy,2016
Tangled Snakes,1665914232,Free,4.52956,85225,Popcore GmbH,392253440,15.2,12+,Strategy,2023
Fashion Universe,1597104322,Free,4.56289,38940,Voodoo,205489152,13,12+,Simulation,2021
This Means WAR!,641387028,Free,3.71547,362,"Kings Head Games, LLC",150450176,8,12+,Strategy,2014
Mighty Party: Battle Heroes,1163805393,Free,4.12249,26457,PANORAMIK GAMES LTD,600797184,12.2,9+,Role Playing,2017
Wedding Dash,305123066,Free,4.24899,2466,Glu Games LLC,58343424,4.3,4+,Strategy,2009
Mr Go Home,1438820604,Free,4.56933,41981,JP Group limited,458986496,12,4+,Strategy,2018
Tap Tap Trillionaire : Money!,1090276143,Free,4.9154,9220,PIXIO LIMITED,176657408,13,4+,Simulation,2016
Warcraft Rumble,1600575058,Free,4.65591,44558,"Blizzard Entertainment, Inc.",439522304,13,9+,Strategy,2023
The Grand Mafia,1471493354,Free,4.494,11409,VoyagerOne Pte. Ltd.,233383936,11,17+,Strategy,2020
Shooting Tower: Defense Game,1605594063,Free,4.68015,15404,Freeplay LLC,315475968,12.5,9+,Puzzle,2022
Bubble Explode - pop puzzle,376098160,Free,4.59879,18135,Spooky House Studios UG (haftungsbeschraenkt),176892928,13,4+,Puzzle,2010
"Seeds Lite For Minecraft - Server, Skin, Community",576246209,Free,3.50862,232,JN Interactive AB,29389824,6,9+,Strategy,2012
Mobile Strike,934596429,Free,2.33705,896,Epic War LLC,228174848,13,12+,Social Networking,2015
Mobile Legends: Adventure,1456213261,Free,4.76746,42582,"Shanghai Moonton Technology Co., Ltd.",461787136,11,12+,Strategy,2019
Rebel Inc.,1439187947,$1.99 ,4.79036,39597,Ndemic Creations LTD,294874112,11,12+,Simulation,2018
Mini Monsters: Card Collector,6499322184,Free,4.82401,36860,HOMA GAMES,447247360,13,4+,Entertainment,2024
Castle Doombad: Free To Slay,6511233488,Free,4.29474,190,"Yodo1, LTD",706779136,13,9+,Strategy,2024
Puzzles & Chaos: Frozen Castle,6446389130,Free,4.71692,15371,"BUILDING-BLOCKS NETWORK TECHNOLOGY CO.,LIMITED",2239900672,13,12+,Role Playing,2023
TowerMadness Zero,335249553,Free,4.56383,940,"Limbic Software, Inc.",63079424,11,9+,Puzzle,2009
Bus Jam,6450176534,Free,4.63839,47861,Rollic Games Oyun Yazilim ve Pazarlama Anonim Sirketi,529160192,12.5,12+,Strategy,2023
Raid Rush: Tower Defense TD,1662335371,Free,4.5427,22268,Panteon Yazilim Oyun Egitim Teknolojileri ve Hizmetleri Sanayi Ticaret Anonim Sirketi,288665600,13,9+,Action,2023
Color Clash!!,6475672172,Free,4.61122,21614,Voodoo,416822272,14,12+,Entertainment,2024
Samurai vs Zombies Defense,474826688,Free,4.51591,7418,Glu Games LLC,277447052,4.1,12+,Strategy,2012
Color Flow 3D,1506390987,Free,4.4486,32755,AI GAMES FZ LLC,413165568,12.5,17+,Strategy,2020
Empire Z: Endless War,716898949,Free,3.45455,473,"Ember Entertainment, Inc.",130039808,10,12+,Entertainment,2014
Stick Blender Free,588552515,Free,4.56473,1151,"Effing Games, Inc.",298344448,8.1,12+,Strategy,2013
Backgammon Classic Board Live,544018782,Free,4.30678,51884,Adikus,106333184,15,17+,Strategy,2013
Fieldrunners,292421271,$2.99 ,4.79497,1790,"Subatomic Studios, LLC",75144192,8,9+,Entertainment,2008
Build Master: Bridge Race,1614358511,Free,4.16277,11119,FUNLINKING PTE LTD,1756056576,10,9+,Strategy,2022
Goat Evolution: Evolve & Merge,956302035,Free,4.74232,9217,TPG TECNOLOGIA DA INFORMACAO LTDA,135083008,12,9+,Entertainment,2015
Crazy Chef Cooking Games,1439301304,Free,4.73733,48892,Casual Joy Limited,291865600,11,4+,Strategy,2019
Epic War:Unlock Screws,1668975666,Free,4.32803,6292,"Genesis Network Hong Kong Co., Limited",1077286912,12,12+,Strategy,2023
Simon's Cat - Pop Time,1340819732,Free,4.88046,30710,Tactile Games Limited,615380992,13,9+,Puzzle,2018
Modern Command,723466734,Free,4.35135,407,Blast Bit Enterprises AB,238893056,11,12+,Action,2014
Jewel Fever - Match 3 Games,1257992754,Free,4.68526,27426,Mindgo Limited,181091328,12,4+,Entertainment,2017
Jungle Heat,652136891,Free,4.13596,787,Innova Co. S.a r.l.,115785728,9,12+,Entertainment,2013
Omniheroes,1620283683,Free,4.86343,7066,OmniDream Limited,707708928,13,12+,Strategy,2023
Fleet Battle: Sea Battle game,904275738,Free,4.71961,12119,Smuttlewerk Interactive UG (haftungsbeschrankt),311900160,13,4+,Board,2014
Rubix Cube Solver & Learn,784085951,Free,4.42809,42483,Felipe Braunger Valio Desenvolvimento de Sistemas Ltda,84756480,16,4+,Entertainment,2014
Civilization VI: NETFLIX,6478899805,Free,4.74281,1147,"Netflix, Inc.",4035023872,16,12+,Strategy,2024
Dino Water World-Dinosaur game,739067593,Free,4.66507,26441,Free Pixel Games Ltd,233558016,9,4+,Role Playing,2013
Used Car Tycoon Games,1572989580,Free,4.77824,16703,"Chengdu Hundong Tianxia Network Technology Co., Ltd.",288770048,12,9+,Simulation,2021
My Cooking: Restaurant Games,1490371187,Free,4.74299,26248,肖见 陈,906515456,12,4+,Entertainment,2020
Dictator 2: Political Game,1024953824,Free,4.24088,3591,Dmitrii Kuzmenko,269903872,10,12+,Strategy,2016
Tic Tac Toe: Retro Board Game!,1499656674,Free,4.4455,65614,VGChartz Limited,12542976,8,4+,Travel,2020
Mighty Battles,1102812738,Free,4.65409,20668,Hothead Games,172288000,10,12+,Action,2017
Factory Inc.,1437875046,Free,4.71164,25344,"playhard Inc.,",242836480,12,4+,Strategy,2018
Bit City: Building Evolution,914343148,Free,4.56778,8239,NimbleBit LLC,292866048,12,12+,Strategy,2017
Power Painter: Shoot & Defense,1358277938,Free,4.64524,47410,ChimpWorks B.V.,147320832,10,12+,Simulation,2018
Stretch Guy,1535922800,Free,3.98306,10038,Yso Corp,299497472,13,12+,Puzzle,2020
PewDiePie's Pixelings Idle RPG,1477876003,Free,4.86779,34255,Outerminds Inc.,1045478400,13,12+,Strategy,2019
Badland Brawl,1301961145,Free,4.6025,17766,HypeHype Oy,246253568,12,9+,Strategy,2018
Disney Maleficent Free Fall,839618264,Free,4.61083,11694,"Kongregate, Inc.",530846720,13,4+,Strategy,2014
Platypus Evolution: Match Game,942553149,Free,4.77818,5802,TPG TECNOLOGIA DA INFORMACAO LTDA,133276672,12,9+,Casual,2014
Gunship Battle Total Warfare,1397714781,Free,4.49848,10175,JOYCITY Corp,1008826368,12,12+,Simulation,2018
The Elder Scrolls: Legends CCG,1084019358,Free,4.23472,7115,Bethesda Softworks LLC,2171065344,8.1,9+,Card,2017
City of Crime: Gang Wars,1579267178,Free,4.7342,17299,FingerFun (HK) Limited,1341095936,12,17+,Simulation,2022
Hexapolis - Civilization game,1559236448,Free,4.64475,1506,NOXGAMES s.r.o.,248947712,15,9+,Board,2021
Age of Warring Empire,654673401,Free,3.90452,199,Galaxy Play Technology Limited,316915712,9,12+,Entertainment,2013
Idle Factory Tycoon: Business!,1303389751,Free,4.76262,25053,Kolibri Games GmbH,279266304,12,4+,Strategy,2018
Food Court Hamburger Cooking,967099322,Free,4.71842,25403,Flowmotion Entertainment: Top Free Fun Addictive Cool Games Inc.,546180096,9,4+,Entertainment,2015
Overcrowded: Tycoon,1604391006,Free,4.69567,16160,ZeptoLab UK Limited,435454976,13,4+,Simulation,2022
Pirates of the Caribbean : ToW,1175241527,Free,4.48928,12751,JOYCITY Corp,844318720,12,12+,Simulation,2017
Idle Air Force Base,1494715412,Free,4.72187,18495,IsCool Entertainment,293552128,12,9+,Simulation,2020
Rising Super Chef 2 - Cooking,1213293543,Free,4.78142,18131,晓翔 黄,212206592,13,4+,Casual,2017
Art Inc. - Collection Clicker,1456333098,Free,4.90211,33526,PIXIO LIMITED,383092736,13,4+,Strategy,2019
Lucky Defense!,6482291732,Free,4.63052,5007,"Crater Co., Ltd.",710800384,13,12+,Strategy,2024
Delicious - Miracle of Life,1152486011,Free,4.83101,31139,Gamehouse LLC,182512640,13,4+,Entertainment,2017
Town Rush,1567822996,Free,4.68858,20340,Berk Bozkurt,562416640,11,17+,Strategy,2021
Triple Town - Fun & addictive puzzle matching game,490532168,Free,4.70125,1282,Spry Fox LLC,135731200,7.1,4+,Strategy,2012
Car Merger,1321933151,Free,4.66029,34176,ChimpWorks B.V.,114883584,9,12+,Simulation,2017
Idle Painter,1377332371,Free,4.69112,31572,SayGames LTD,192308224,13,12+,Simulation,2018
Alchemy Stars: Aurora Blast,1563326554,Free,4.85114,25462,PROXIMA BETA PTE.LIMITED,4104595456,10,12+,Role Playing,2021
European War 6: 1804,1367386970,Free,4.57924,5319,悦 张,181150720,12,9+,Simulation,2018
Pocket Trains: Railroad Tycoon,635931971,Free,4.66108,2924,NimbleBit LLC,157998080,12,4+,Entertainment,2013
Best Brokers Stock Market Game,454862619,Free,4.63874,13525,cdef GmbH,33364992,12,4+,Strategy,2012
Chess Epic,378161776,Free,4.6532,891,The Chess Solitaire Sudoku Factory Ltd,164345856,14.1,4+,Board,2010
Smashing Four: PVP Smash Hit!,1230892664,Free,4.63295,18567,By Aliens L.L.C-FZ,366029824,12,12+,Strategy,2018
Balls Master: Brick Breaker,1453699184,Free,4.62992,43356,Loop Games Oyun Teknolojileri Anonim Sirketi,192131072,12,12+,Puzzle,2019
Save the Date!,1518962742,Free,4.48503,28247,Lucky Kat Studios,196833280,13,9+,Strategy,2020
Crazy Defense Heroes: RPG TD,1300027167,Free,4.77339,8420,Animoca Brands Limited,1285235712,12,9+,Action,2018
Idle Golf Club Manager Tycoon,1575228904,Free,4.70704,30758,IsCool Entertainment,918889472,12,4+,Strategy,2021
Block Fortress,586280100,$1.99 ,4.57914,1390,Foursaken Media,280320000,12,12+,Entertainment,2013
Great Conqueror: Rome,1462722690,Free,4.73013,4306,悦 张,317543424,12,9+,Strategy,2019
Cookie Clickers 2,985653378,Free,4.5789,9694,Tiny Games srl,84246528,9,4+,Entertainment,2016
Battle Strategy: Tower Defense,6447466185,Free,4.70681,1378,Zygle Ltd,305585152,12,12+,Strategy,2023
World Conqueror 3,979092836,Free,4.65951,3498,悦 张,90777600,12,9+,Strategy,2015
Elvenar - Fantasy Kingdom,1163240549,Free,4.56073,21875,InnoGames GmbH,310597632,12,4+,Simulation,2017
Goose Goose Duck,1558248707,Free,4.67356,10979,"Gaggle Studios, Inc.",1247651840,13,12+,Strategy,2021
Cell to Singularity: Evolution,1327555461,Free,4.8084,17067,Computer Lunch LLC,554428416,12,9+,Education,2019
Days After: Zombie Survival,1498731586,Free,4.58657,13168,My.Games Venture Capital LTD,1583978496,13,12+,Action,2021
Bitcoin Miner: Idle Tycoon,1413770650,Free,4.6999,28940,Fumb Games Ltd.,193650688,14,12+,Entertainment,2018
High Seas Hero,6621220868,Free,2.67143,210,Century Games Pte. Ltd.,393975808,12,4+,Strategy,2025
Factory World,1625677989,Free,4.6833,23717,AI GAMES FZ LLC,377029632,13,12+,Strategy,2022
Anger of Stick 5 : zombie,1104988192,Free,4.51891,3278,Button ENM,56040448,12,12+,Action,2016
Idle Zoo Tycoon 3D,1466987107,Free,4.68774,30917,MADBOX,190531584,12,12+,Strategy,2019
Rabbit Evolution Merge in Farm,989544970,Free,4.76856,4148,延锐 胡,63645696,8,9+,Entertainment,2015
Castle Age HD,475561257,Free,2.75357,280,Deca Games EOOD,122477568,12,9+,Entertainment,2011
Emoji Craft !,1388460160,Free,4.78135,20791,Green Panda Games,184005632,12,12+,Simulation,2018
Street-food Tycoon Chef Fever: World Cook-ing Star,498812738,Free,4.58212,4329,AppForge Inc.,55335936,8,4+,Entertainment,2012
Kingdom Rush Vengeance TD Game,1248033433,$4.99 ,4.82812,38299,Ironhide S.A.,1178764288,11,9+,Entertainment,2018
Cheech and Chong Bud Farm,1498492128,Free,4.77745,39952,LDRLY (Technologies) Inc,169877504,12,17+,Strategy,2020
Cooking Fun®: Food Games,6464368664,Free,4.91603,16602,Palmax Limited,389658624,12.5,4+,Strategy,2023
Idle Island - City Tycoon,1438759771,Free,4.68264,45343,Robert Grzybek,224187392,12,4+,Strategy,2019
Age of War,964911178,Free,4.39794,681,1004319 Alberta Ltd,147168256,11,9+,Strategy,2015
Doomsday Clicker,1073501073,Free,4.57944,3065,Prodigy Design Limited T/A Sidhe Interactive,182002688,14,9+,Entertainment,2016
Stay Room: SilentCastle Origin,1637036778,Free,4.38743,31629,HARVEST STAR INTERACTIVE LIMITED,230733824,13,9+,Strategy,2022
Realm Defense: Hero Legends TD,1197076384,Free,4.71072,13696,Babeltime Inc. US,1089204224,15.2,9+,Strategy,2017
Game of Kings:The Blood Throne,1071673198,Free,4.41305,3065,佳 王,491548672,12,17+,Strategy,2017
ff,927819872,Free,3.91089,505,General Adaptive Apps Pty Ltd,13297664,8,4+,Casual,2014
EMERGENCY HQ: firefighter game,859148736,Free,4.67588,27354,Promotion Software GmbH,1592840192,13,12+,Simulation,2017
SOULS,6448900613,Free,4.63467,12107,HABBY PTE. LTD.,965024768,12,9+,Role Playing,2023
Majong,675108896,Free,4.64824,43606,Vintolo Ltd,25073664,12.4,4+,Entertainment,2013
Galaxy At War Online,616022559,Free,3.76245,261,Sphinx Entertainment,62808064,8,4+,Role Playing,2013
Clash of Zombies:Heroes Mobile,1168563046,Free,4.68731,18411,铭 颜,162253824,9,9+,Strategy,2017
Sally's Spa,307132353,$6.99 ,4.51975,481,Games Cafe Inc.,498115584,8,4+,Strategy,2009
Questland: Turn Based RPG,1079884680,Free,4.79694,27726,Gamesture Sp. z o.o.,344956928,13,12+,Role Playing,2017
MONOPOLY Tycoon,1486225508,Free,4.74247,16162,Nvizzio Creations Inc,973444096,13,4+,Strategy,2022
Mythic Heroes: Idle RPG,1580031550,Free,4.85885,46845,IGG SINGAPORE PTE. LTD.,1292816384,12,12+,Role Playing,2021
